
0.0625	    0.115658	   0.0250617	
0.1875	     4.49893	  0.00249698	
0.3125	     17.7127	   0.0992204	
0.4375	     62.3498	    0.946419	
0.5625	     101.493	     1.43334	
0.6875	     157.731	     3.09306	
0.8125	     154.252	     3.72264	
0.9375	     215.303	     4.13346	
 1.062	     342.252	     6.27358	
 1.188	     464.995	     7.91641	
 1.312	     477.506	     11.3281	
 1.438	     484.197	     11.2419	
 1.562	     538.292	     14.7911	
 1.688	     627.343	      15.057	
 1.812	      700.41	     16.3096	
 1.938	     706.487	     11.6471	
 2.062	     710.491	     12.2695	
 2.188	     773.966	      13.067	
 2.312	     828.213	      19.791	
 2.438	     836.837	     16.7048	
 2.562	     811.766	     16.7101	
 2.688	     831.667	     15.2241	
 2.812	     851.073	     18.0035	
 2.938	     844.449	     18.5386	
 3.062	     799.061	     16.0845	
 3.188	     804.054	      16.034	
 3.312	     774.782	     18.2249	
 3.438	     737.949	     18.2948	
 3.562	      691.48	     18.0356	
 3.688	     645.376	     18.2247	
 3.812	     575.217	     18.2532	
 3.938	     523.669	     21.6062	
 4.062	     484.208	     19.3621	
 4.188	     421.914	     18.5217	
 4.312	     375.936	     18.2268	
 4.438	     324.442	     17.6421	
 4.562	     282.845	     18.4642	
 4.688	     261.098	     18.9053	
 4.812	     223.551	     16.7942	
 4.938	     196.966	     18.6311	
 5.062	     160.073	     14.9807	
 5.188	     149.867	     16.6836	
 5.312	     128.542	     17.3713	
 5.438	     112.719	     14.4403	
 5.562	     104.127	      16.686	
 5.688	     95.2543	     15.2517	
 5.812	     87.9091	     13.9815	
 5.938	     78.2518	     12.4564	
 6.062	     72.7961	     11.5445	
 6.188	      71.073	     11.8493	
 6.312	     68.3058	     12.4345	
 6.438	     61.2969	     13.1516	
 6.562	     63.5241	     12.0602	
 6.688	     60.0661	     10.8046	
 6.812	     55.4071	     9.97833	
 6.938	     51.2107	     9.35316	
 7.062	     51.8554	     9.30662	
 7.188	     54.5701	     9.08141	
 7.312	     48.2667	     7.51282	
 7.438	      47.213	     6.15503	
 7.562	     48.0389	     7.07599	
 7.688	     53.0652	      6.4626	
 7.812	     48.5993	     5.46769	
 7.938	     47.0475	     7.15116	
   8.5	     414.446	     62.6932	
   9.5	     479.974	     84.0378	
    11	     710.688	     114.057	
    13	     323.543	     41.5496	
    15	     216.311	     23.2011	
    17	     139.914	     11.6189	
    19	     69.9005	     5.29479	
    25	     62.7605	     4.20863	
    35	     15.1961	    0.510697	
    45	     6.15211	   0.0809926	
    55	     2.48845	           0	
    65	    0.683991	           0	
    75	   0.0583098	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	     23927.1	     1148.13	
