
0.0625	    0.579391	 0.000684826	
0.1875	      8.0613	    0.576151	
0.3125	     26.5669	    0.395021	
0.4375	     42.5291	     1.04522	
0.5625	     62.8433	     1.13102	
0.6875	     127.543	     2.72078	
0.8125	     233.049	     4.97906	
0.9375	     284.834	       5.519	
 1.062	     273.644	     7.48463	
 1.188	     305.583	     9.21544	
 1.312	     404.541	     11.8319	
 1.438	     479.963	     9.98572	
 1.562	     504.057	     12.2764	
 1.688	      543.58	     13.6351	
 1.812	     664.168	     16.6549	
 1.938	     701.043	     12.2573	
 2.062	     693.269	     15.4854	
 2.188	     698.206	     16.4442	
 2.312	     774.153	     15.5585	
 2.438	     810.344	     17.4355	
 2.562	     793.874	      15.131	
 2.688	      803.24	      14.239	
 2.812	     867.237	     16.0101	
 2.938	      866.78	     16.0793	
 3.062	     810.349	     15.4769	
 3.188	     792.367	     15.3382	
 3.312	     787.422	     17.3268	
 3.438	     749.851	     13.5954	
 3.562	     670.609	     14.3574	
 3.688	     617.156	     15.6938	
 3.812	     591.343	     17.4706	
 3.938	     535.057	     16.7257	
 4.062	     450.417	     15.2301	
 4.188	     393.893	     15.8708	
 4.312	     360.877	     18.9701	
 4.438	     304.217	     16.2033	
 4.562	     246.486	     14.1887	
 4.688	     198.042	     16.2422	
 4.812	     174.905	     16.1285	
 4.938	     147.633	     13.3805	
 5.062	     118.291	     14.3299	
 5.188	     98.8754	     13.7162	
 5.312	     89.1238	     11.8068	
 5.438	     75.0499	      14.228	
 5.562	     64.8177	     12.3919	
 5.688	     59.2906	     13.1773	
 5.812	     55.0376	     10.8368	
 5.938	     47.6035	     9.77153	
 6.062	     44.3261	     8.08876	
 6.188	     47.0512	     9.30553	
 6.312	     38.7353	     9.08965	
 6.438	     37.7525	     10.7812	
 6.562	     36.9662	      8.9904	
 6.688	     33.8298	     7.95329	
 6.812	     34.5959	     7.81065	
 6.938	     32.7273	     8.95012	
 7.062	      30.678	     7.05756	
 7.188	      31.757	     6.07428	
 7.312	     32.1496	     6.32145	
 7.438	     31.7357	     6.07552	
 7.562	     29.0872	     6.65657	
 7.688	     28.4696	     6.35891	
 7.812	     29.7749	     5.35169	
 7.938	     30.5563	     4.93343	
   8.5	     216.553	     41.5226	
   9.5	     177.693	     32.1973	
    11	     323.138	     41.5048	
    13	     535.011	     78.6143	
    15	      590.23	     81.4722	
    17	     315.885	     38.0937	
    19	     184.485	     23.1776	
    25	     880.687	     141.558	
    35	     234.247	     35.9819	
    45	     72.3158	     8.12369	
    55	     25.6489	     1.82607	
    65	     8.67193	           0	
    75	     1.40885	           0	
    85	    0.516032	           0	
    95	   0.0570523	           0	
   105	           0	           0	
--------------------------------------
Total:	     23525.1	     1232.42	
