
0.0625	   0.0959957	   0.0240274	
0.1875	     3.82604	  0.00241706	
0.3125	      11.186	   0.0374726	
0.4375	     50.6709	     0.65717	
0.5625	     102.167	     1.30419	
0.6875	     172.512	     3.57452	
0.8125	      166.56	     3.93713	
0.9375	     209.602	     3.95418	
 1.062	     326.731	     6.01337	
 1.188	     459.062	     7.84934	
 1.312	     489.013	     11.5187	
 1.438	     492.048	     11.3026	
 1.562	     534.439	     14.6411	
 1.688	     620.261	     14.8704	
 1.812	     702.897	     16.3951	
 1.938	     714.818	     11.5917	
 2.062	     710.716	     12.2235	
 2.188	     771.171	     12.9727	
 2.312	     827.915	     19.6601	
 2.438	     840.872	     16.8268	
 2.562	     815.896	     16.7415	
 2.688	     830.016	     15.2688	
 2.812	     848.947	     17.8715	
 2.938	     846.094	     18.5838	
 3.062	     801.731	     16.0941	
 3.188	     804.116	     16.0816	
 3.312	     773.779	     18.2451	
 3.438	     738.007	     18.2311	
 3.562	     692.476	     18.0976	
 3.688	     645.609	     18.2313	
 3.812	     575.334	     18.2079	
 3.938	     523.569	     21.5176	
 4.062	     484.148	       19.35	
 4.188	     421.674	     18.5265	
 4.312	     375.889	     18.1494	
 4.438	     325.152	     17.6489	
 4.562	     283.002	     18.4446	
 4.688	     261.184	     18.9157	
 4.812	      223.67	     16.8386	
 4.938	     196.629	     18.6272	
 5.062	     160.231	     14.9931	
 5.188	     149.582	     16.6996	
 5.312	     128.409	     17.4139	
 5.438	     112.655	     14.5287	
 5.562	     104.229	     16.7302	
 5.688	     95.4871	     15.2896	
 5.812	     87.9327	     13.9596	
 5.938	     78.3012	     12.4393	
 6.062	     72.7867	     11.5436	
 6.188	     71.1358	     11.8915	
 6.312	     68.3938	     12.4186	
 6.438	     61.4002	     13.1825	
 6.562	     63.5453	     12.0659	
 6.688	     60.1171	     10.8212	
 6.812	     55.4281	     9.99794	
 6.938	     51.2965	     9.32499	
 7.062	     52.0613	     9.35612	
 7.188	     54.6815	     9.09837	
 7.312	     48.3499	     7.54711	
 7.438	     47.3502	     6.15602	
 7.562	     48.2032	     7.07213	
 7.688	     53.2174	     6.49765	
 7.812	     48.7501	     5.47339	
 7.938	     47.2526	     7.15745	
   8.5	     416.547	     62.8932	
   9.5	     483.047	     84.4194	
    11	     716.689	     114.673	
    13	     323.946	     41.4997	
    15	     214.177	     22.9762	
    17	     138.255	     11.4718	
    19	     68.9998	     5.21439	
    25	     61.3187	     4.11022	
    35	     14.9182	    0.500144	
    45	     6.07446	   0.0797325	
    55	     2.46392	           0	
    65	    0.678776	           0	
    75	   0.0579106	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	     23941.5	     1148.53	
