
0.0625	    0.117266	   0.0205422	
0.1875	     3.44204	 0.000138754	
0.3125	     15.2747	   0.0712331	
0.4375	     55.3653	    0.689453	
0.5625	     83.6847	    0.991263	
0.6875	     146.817	     2.80399	
0.8125	     220.502	     5.11693	
0.9375	     230.263	     5.17273	
 1.062	      286.63	     5.92797	
 1.188	     386.086	     7.27942	
 1.312	     496.616	     11.1599	
 1.438	     549.229	      12.173	
 1.562	     556.562	     13.7145	
 1.688	     588.136	     13.4955	
 1.812	     690.244	      16.081	
 1.938	     752.272	     12.2331	
 2.062	     727.847	     12.3325	
 2.188	     761.818	     12.8593	
 2.312	      812.92	     18.2572	
 2.438	     852.465	     17.0362	
 2.562	     842.233	       17.15	
 2.688	     826.976	     15.9382	
 2.812	     834.839	     16.8846	
 2.938	     851.429	     18.6907	
 3.062	     817.219	     16.2907	
 3.188	     805.769	     16.4121	
 3.312	     767.524	     18.3314	
 3.438	     736.977	     17.8246	
 3.562	     697.479	      18.456	
 3.688	      647.08	     18.4296	
 3.812	     575.939	     17.8744	
 3.938	     523.516	     20.8201	
 4.062	     483.422	     19.2358	
 4.188	     420.823	     18.5763	
 4.312	     375.774	     17.6885	
 4.438	     329.358	       17.71	
 4.562	       284.1	     18.3166	
 4.688	     261.598	     19.0468	
 4.812	     224.064	     17.1533	
 4.938	     194.451	     18.5226	
 5.062	     161.119	       15.12	
 5.188	     147.911	     16.7809	
 5.312	     127.744	     17.6809	
 5.438	     112.268	     15.1368	
 5.562	     104.853	     16.9677	
 5.688	     96.7142	     15.4963	
 5.812	     88.3374	     13.7814	
 5.938	     78.6168	     12.3779	
 6.062	     72.7452	     11.5606	
 6.188	     71.4708	     12.1281	
 6.312	     69.0362	     12.3537	
 6.438	     62.1336	     13.3327	
 6.562	     63.5696	     12.1031	
 6.688	     60.4343	      10.921	
 6.812	     55.5235	     10.1353	
 6.938	     51.8144	     9.13323	
 7.062	     53.2494	     9.65189	
 7.188	     55.3223	      9.1759	
 7.312	     48.9141	     7.78207	
 7.438	     48.1197	     6.19648	
 7.562	     49.1089	     7.04978	
 7.688	     53.9542	     6.70857	
 7.812	     49.4999	     5.52938	
 7.938	     48.4278	     7.19181	
   8.5	     428.189	     64.0442	
   9.5	     500.557	     86.3459	
    11	     752.251	     118.346	
    13	     327.861	     41.3495	
    15	      202.52	      21.717	
    17	     128.798	     10.6383	
    19	     63.8865	     4.76033	
    25	     53.3507	     3.56477	
    35	     13.3427	     0.44045	
    45	     5.62806	   0.0725028	
    55	     2.32196	           0	
    65	     0.64843	           0	
    75	    0.055584	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	     24027.2	     1152.34	
