
0.0625	   0.0584338	    0.036023	
0.1875	     3.98907	  0.00104363	
0.3125	     20.6621	    0.168488	
0.4375	     64.8538	    0.910717	
0.5625	     90.2911	     1.33635	
0.6875	     143.402	     2.60193	
0.8125	     173.323	     3.97827	
0.9375	     235.634	     4.51827	
 1.062	     390.063	     7.80495	
 1.188	     573.984	     10.7762	
 1.312	     651.912	     16.0274	
 1.438	     681.931	     15.2458	
 1.562	     624.526	     14.9454	
 1.688	     528.456	     14.2208	
 1.812	     433.716	      10.177	
 1.938	     351.867	     7.04884	
 2.062	     258.043	     6.11557	
 2.188	     201.277	     3.96828	
 2.312	     151.337	     4.85246	
 2.438	     124.634	     3.48353	
 2.562	     113.396	     3.15199	
 2.688	     117.337	     4.44493	
 2.812	     127.718	     3.90643	
 2.938	      147.26	     5.53069	
 3.062	      163.37	      5.2008	
 3.188	     192.002	     5.34497	
 3.312	     210.534	     8.16901	
 3.438	      228.24	     8.94447	
 3.562	      238.85	     10.8443	
 3.688	     255.508	     13.0874	
 3.812	     247.064	     11.3856	
 3.938	     245.826	     13.9149	
 4.062	     242.173	     14.6607	
 4.188	     231.256	     14.3393	
 4.312	     221.544	     15.8932	
 4.438	     203.659	     15.9567	
 4.562	     190.836	     17.3795	
 4.688	     185.359	     19.0622	
 4.812	     167.313	     17.1372	
 4.938	     153.403	     18.9265	
 5.062	     134.506	     16.4072	
 5.188	      129.83	     18.0969	
 5.312	     122.358	     20.6509	
 5.438	     112.248	     19.1714	
 5.562	     107.398	     19.7278	
 5.688	     105.416	     17.6399	
 5.812	     104.218	     17.0345	
 5.938	     96.5174	     16.5641	
 6.062	     90.1705	     16.4823	
 6.188	     92.4781	     15.2883	
 6.312	     93.1547	     17.8227	
 6.438	     83.9127	     16.9926	
 6.562	     86.5828	     18.2074	
 6.688	     86.1675	     15.6874	
 6.812	     80.5054	     14.9853	
 6.938	     76.5188	     13.6907	
 7.062	     78.3596	      14.566	
 7.188	     82.5394	     13.7613	
 7.312	     75.9086	      13.187	
 7.438	     72.0761	     10.6762	
 7.562	     72.2667	     11.5972	
 7.688	     77.4542	     10.8366	
 7.812	     74.1165	     9.98815	
 7.938	      74.126	     12.5919	
   8.5	       648.5	     103.833	
   9.5	     863.896	     159.973	
    11	     1608.29	     273.428	
    13	     1089.45	     138.041	
    15	     725.027	     79.8685	
    17	     454.423	     47.2428	
    19	     294.426	     27.8754	
    25	     580.891	     40.2905	
    35	     121.911	     4.57014	
    45	     35.9435	    0.568506	
    55	     11.8172	           0	
    65	     2.63567	           0	
    75	    0.206379	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	     18232.9	     1602.84	
