
0.0625	    0.318107	 0.000205845	
0.1875	      3.5395	    0.250241	
0.3125	     14.5253	    0.164469	
0.4375	      31.261	    0.833684	
0.5625	     64.6043	     1.21919	
0.6875	     142.106	     3.02761	
0.8125	     244.213	     5.06187	
0.9375	      278.96	     5.21777	
 1.062	     266.725	     7.52826	
 1.188	     309.404	     9.53647	
 1.312	     409.471	     11.9173	
 1.438	     477.149	     9.71804	
 1.562	     498.138	     12.4695	
 1.688	     546.649	     13.7813	
 1.812	     669.523	      16.348	
 1.938	     696.728	     12.1911	
 2.062	     687.516	     15.4981	
 2.188	     701.811	     16.6433	
 2.312	     779.758	     15.6331	
 2.438	       809.7	     17.4871	
 2.562	      791.45	     15.1449	
 2.688	     806.412	     14.1997	
 2.812	       869.9	     16.0645	
 2.938	     864.325	     15.9317	
 3.062	     807.256	     15.4643	
 3.188	     793.867	     15.3389	
 3.312	     789.068	     17.3639	
 3.438	     747.921	     13.6706	
 3.562	       669.4	     14.2825	
 3.688	     617.856	     15.7001	
 3.812	     592.551	     17.3833	
 3.938	     534.413	     16.7307	
 4.062	     449.661	     15.2619	
 4.188	     394.264	     15.9431	
 4.312	     361.298	     18.9746	
 4.438	     304.185	     16.1857	
 4.562	     246.284	     14.0964	
 4.688	     198.368	     16.2675	
 4.812	     174.518	     16.1304	
 4.938	      147.57	     13.4142	
 5.062	     118.276	     14.4032	
 5.188	     99.0024	     13.7045	
 5.312	     89.2806	     11.8674	
 5.438	      75.021	     14.2173	
 5.562	     64.8726	     12.3678	
 5.688	     59.5323	     13.1797	
 5.812	     55.0393	     10.8589	
 5.938	     47.5835	     9.73465	
 6.062	     44.2331	     8.11214	
 6.188	     47.1251	     9.28647	
 6.312	     38.7525	     9.08715	
 6.438	     37.7517	     10.8065	
 6.562	     36.9824	     8.94665	
 6.688	     33.8084	      7.9776	
 6.812	     34.5882	     7.82802	
 6.938	     32.6879	     8.95935	
 7.062	     30.6277	     7.06906	
 7.188	     31.7915	     6.05078	
 7.312	     32.2342	     6.32349	
 7.438	     31.7516	     6.06442	
 7.562	     29.0094	     6.65468	
 7.688	     28.4788	     6.35635	
 7.812	      29.834	     5.36308	
 7.938	      30.549	     4.94165	
   8.5	     217.167	     41.5788	
   9.5	     179.146	     32.3608	
    11	     330.234	     42.6293	
    13	     539.916	     79.4256	
    15	     588.916	     81.2681	
    17	     312.776	     37.6348	
    19	     183.121	     22.9913	
    25	     878.155	     141.169	
    35	     233.646	     35.8896	
    45	     72.1308	     8.10293	
    55	     25.5827	     1.82138	
    65	     8.64921	           0	
    75	     1.40512	           0	
    85	    0.514651	           0	
    95	   0.0568979	           0	
   105	           0	           0	
--------------------------------------
Total:	     23522.9	     1233.11	
